name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
ddp2101t;Bee Storm - DoDonPachi II (V101, Taiwan);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2101;Bee Storm - DoDonPachi II (V101, World);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2c;Bee Storm - DoDonPachi II (V102, China);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2hk;Bee Storm - DoDonPachi II (V102, Hong Kong);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2j;Bee Storm - DoDonPachi II (V102, Japan);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2k;Bee Storm - DoDonPachi II (V102, Korea);2001;IGS;NO;ddp2;YES;ddp2;-
ddp2t;Bee Storm - DoDonPachi II (V102, Taiwan);2001;IGS;NO;ddp2;YES;ddp2;-
blswhstla;Bells & Whistles (Asia, version M);1991;Konami;NO;blswhstl;YES;blswhstl;-
berabohmb;Beraboh Man (Japan, Rev B);1988;Namco;NO;berabohm;YES;berabohm;-
bermudatj;Bermuda Triangle (Japan);1987;SNK;NO;bermudat;YES;bermudat;-
bermudata;Bermuda Triangle (World Wars) (US);1987;SNK;NO;worldwar;YES;worldwar;-
bestleag;Best League (bootleg of Big Striker, Italian Serie A) [Bootleg];1993;bootleg;NO;bigstrik;YES;bigstrik;-
bestleaw;Best League (bootleg of Big Striker, World Cup) [Bootleg];1993;bootleg;NO;bigstrik;YES;bigstrik;-
punisherbz;Biaofeng Zhanjing (Chinese bootleg) [Bootleg];2002;bootleg;NO;punisher;YES;punisher;-
bigbang;Big Bang (9th Nov. 1993);1993;NMK;NO;tdragon2;YES;tdragon2;-
bigstrkba;Big Striker (bootleg w/Italian teams) [Bootleg];1992;bootleg;NO;bigstrik;YES;bigstrik;-
bigstrkb;Big Striker (bootleg) [Bootleg];1992;bootleg;NO;bigstrik;YES;bigstrik;-
biomtoya;Biomechanical Toy (Ver. 1.0.1884);1995;Gaelco;NO;biomtoy;YES;biomtoy;-
bionicc1;Bionic Commando (US set 1);1987;Capcom;NO;bionicc;YES;bionicc;-
bionicc2;Bionic Commando (US set 2);1987;Capcom;NO;bionicc;YES;bionicc;-
bioniccbl;Bionic Commandos (bootleg, set 1) [Bootleg];1987;bootleg;NO;bionicc;YES;bionicc;-
bioniccbl2;Bionic Commandos (bootleg, set 2);1987;bootleg;NO;bionicc;YES;bionicc;-
blkdrgonb;Black Dragon (bootleg);1987;bootleg;NO;blktiger;YES;blktiger;-
blkdrgon;Black Dragon (Japan);1987;Capcom;NO;blktiger;YES;blktiger;-
blkheartj;Black Heart (Japan);1991;UPL;NO;blkheart;YES;blkheart;-
blktigerb1;Black Tiger (bootleg set 1);1987;bootleg;NO;blktiger;YES;blktiger;-
blktigerb2;Black Tiger (bootleg set 2);1987;Capcom;NO;blktiger;YES;blktiger;-
blktigera;Black Tiger (older);1987;Capcom;NO;blktiger;YES;blktiger;-
blktigerb3;Black Tiger / Black Dragon (mixed bootleg?);1987;Capcom;NO;blktiger;YES;blktiger;-
bladestle;Blades of Steel (version E);1987;Konami;NO;bladestl;YES;bladestl;-
bladestll;Blades of Steel (version L);1987;Konami;NO;bladestl;YES;bladestl;-
blandiap;Blandia (prototype);1992;Allumer;NO;blandia;YES;blandia;-
arkblock;Block (Game Corporation bootleg, set 1) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-
arkbloc2;Block (Game Corporation bootleg, set 2) [Bootleg];1986;bootleg;NO;arkanoid;YES;arkanoid;-
blockbl;Block Block (bootleg) [Bootleg];1991;bootleg;NO;block;YES;block;-
blockj;Block Block (Japan 910910);1991;Capcom;NO;block;YES;block;-
blockr2;Block Block (World 910910);1991;Capcom;NO;block;YES;block;-
blockr1;Block Block (World 911106 Joystick);1991;Capcom;NO;block;YES;block;-
blockoutj;Block Out (Japan);1989;Technos + California Dreams;NO;blockout;YES;blockout;-
blockout2;Block Out (set 2);1989;Technos + California Dreams;NO;blockout;YES;blockout;-
blkbustr;BlockBuster;1983;Kiwako (ECI license);NO;mrjong;YES;mrjong;-
blmbycaru;Blomby Car (not encrypted);1994;ABM & Gecas;NO;blmbycar;YES;blmbycar;-
bloodbroa;Blood Bros. (set 2);1990;Tad;NO;bloodbro;YES;bloodbro;-
bloodbrob;Blood Bros. (set 3);1990;Tad;NO;bloodbro;YES;bloodbro;-
bloxeedd;Bloxeed (Japan, FD1094 317-0139 decrypted) [Bootleg];1990;Sega;NO;bloxeed;YES;bloxeed;-
blox16b;Bloxeed (System 16B, PS2 data file);2008;Sega;NO;bloxeed;YES;bloxeed;-
bluehawkn;Blue Hawk (NTC);1993;Dooyong (NTC license);NO;bluehawk;YES;bluehawk;-
blueprntj;Blue Print (Jaleco);1982;[Zilec Electronics] Jaleco;NO;blueprnt;YES;blueprnt;-
bbredux;Bobble Bobble ('bootleg redux' hack for Bobble Bobble PCB) [Bootleg];2013;bootleg (Punji);NO;bublbobl;YES;bublbobl;-
boblbobl;Bobble Bobble (bootleg of Bubble Bobble) [Bootleg];1986;bootleg;NO;bublbobl;YES;bublbobl;-
boggy84b;Boggy '84 (bootleg);1983;bootleg (Eddie's Games);NO;boggy84;YES;boggy84;-
bombjack2;Bomb Jack (set 2);1984;Tehkan;NO;bombjack;YES;bombjack;-
bombjackt;Bomb Jack (Tecfri, Spain);1984;Tehkan (Tecfri License);NO;bombjack;YES;bombjack;-
bombkicka;Bomb Kick (set 2);1998;Yun Sung;NO;bombkick;YES;bombkick;-
bomber;Bomber (bootleg of Scramble) [Bootleg];1981;bootleg;NO;scramble;YES;scramble;-
bombrman;Bomber Man (Japan);1991;Irem (licensed from Hudson Soft);NO;dynablst;YES;dynablst;-
bbmanwj;Bomber Man World (Japan);1992;Irem;NO;bbmanw;YES;bbmanw;-
bbmanwja;Bomber Man World (Japan, revised sound hardware);1992;Irem;NO;bbmanw;YES;bbmanw;-
bjtwina;Bombjack Twin (set 2);1993;NMK;NO;bjtwin;YES;bjtwin;-
bcrusher;Bone Crusher [Bootleg];1985;bootleg;NO;kncljoe;YES;kncljoe;-
bonzeadvu;Bonze Adventure (US);1988;Taito America Corporation;NO;bonzeadv;YES;bonzeadv;-
bonzeadvo;Bonze Adventure (World, Older);1988;Taito Corporation Japan;NO;bonzeadv;YES;bonzeadv;-
bonzeadvp;Bonze Adventure (World, prototype) [Prototype];1988;Taito Corporation Japan;NO;bonzeadv;YES;bonzeadv;-
boobhack;Booby Kids (Italian manufactured graphic hack / bootleg of Kid no Hore Hore Daisakusen (bootleg)) [Bootleg];1987;bootleg;NO;horekid;YES;horekid;-
boogwinga;Boogie Wings (Asia v1.5, 92.12.07);1992;Data East Corporation;NO;boogwing;YES;boogwing;-
boogwingu;Boogie Wings (USA v1.7, 92.12.14);1992;Data East Corporation;NO;boogwing;YES;boogwing;-
bottom9n;Bottom of the Ninth (ver. N);1989;Konami;NO;bottom9;YES;bottom9;-
bouldashj;Boulder Dash / Boulder Dash Part 2 (Japan);1990;Data East Corporation (licensed from First Star);NO;bouldash;YES;bouldash;-
bballsa;Bouncing Balls (Adult);1991;Comad;NO;bballs;YES;bballs;-
breywood;Breywood (Japan revision 2);1986;Data East Corporation;NO;shackled;YES;shackled;-
brix;Brix;1982;Cinematronics + Advanced Microcomputer Systems;NO;zzyzzyxx;YES;zzyzzyxx;-
bub68705;Bubble Bobble (boolteg with 68705, set 1) [Bootleg];1986;bootleg;NO;bublbobl;YES;bublbobl;-
bub68705a;Bubble Bobble (boolteg with 68705, set 2) [Bootleg];1986;bootleg;NO;bublbobl;YES;bublbobl;-
bublboblb;Bubble Bobble (for Bobble Bobble PCB) [Bootleg];2013;bootleg (Aladar);NO;bublbobl;YES;bublbobl;-
bublbobl1;Bubble Bobble (Japan, Ver 0.0);1986;Taito Corporation;NO;bublbobl;YES;bublbobl;-
bublboblu;Bubble Bobble (Ultra Version, Hack);2011;Hack (Penta Penguin);NO;bublbobl;YES;bublbobl;-
bublboblr1;Bubble Bobble (US, Ver 1.0);1986;Taito America Corporation (Romstar license);NO;bublbobl;YES;bublbobl;-
bublboblr;Bubble Bobble (US, Ver 5.1);1986;Taito America Corporation (Romstar license);NO;bublbobl;YES;bublbobl;-
bublbob2p;Bubble Bobble II (Ver 0.0J 1993/12/13, prototype) [Prototype];1994;Taito Corporation Japan;NO;bublbob2;YES;bublbob2;-
bublbob2o;Bubble Bobble II (Ver 2.5O 1994/10/05);1994;Taito Corporation Japan;NO;bublbob2;YES;bublbob2;-
bublcave10;Bubble Bobble: Lost Cave V1.0 [Homebrew];2013;hack (Bisboch and Aladar);NO;bublbobl;YES;bublbobl;-
bublcave11;Bubble Bobble: Lost Cave V1.1 [Homebrew];2013;hack (Bisboch and Aladar);NO;bublbobl;YES;bublbobl;-
bublcave;Bubble Bobble: Lost Cave V1.2 [Homebrew];2013;hack (Bisboch and Aladar);NO;bublbobl;YES;bublbobl;-
boblcave;Bubble Bobble: Lost Cave V1.2 (for Bobble Bobble PCB) [Bootleg];2013;hack (Bisboch and Aladar);NO;bublbobl;YES;bublbobl;-
bubblemj;Bubble Memories: The Story Of Bubble Bobble III (Ver 2.3J 1996/02/07);1995;Taito Corporation;NO;bubblem;YES;bubblem;-
bubsymphu;Bubble Symphony (Ver 2.5A 1994/10/05);1994;Taito America Corporation;NO;bublbob2;YES;bublbob2;-
bubsymphj;Bubble Symphony (Ver 2.5J 1994/10/05);1994;Taito Corporation;NO;bublbob2;YES;bublbob2;-
bubsymphe;Bubble Symphony (Ver 2.5O 1994/10/05);1994;Taito Corporation Japan;NO;bublbob2;YES;bublbob2;-
bubbletrj;Bubble Trouble (Japan, Rev C);1992;Namco;NO;bubbletr;YES;bubbletr;-
bucaner;Buccaneer;19??;hack;NO;puckman;YES;puckman;-
buccanrsa;Buccaneers (set 2);1989;Duintronic;NO;buccanrs;YES;buccanrs;-
buccanrsb;Buccaneers (set 3, harder);1989;Duintronic;NO;buccanrs;YES;buccanrs;-
buckyaab;Bucky O'Hare (ver AAB);1992;Konami;NO;bucky;YES;bucky;-
buckyea;Bucky O'Hare (ver EA);1992;Konami;NO;bucky;YES;bucky;-
buckyjaa;Bucky O'Hare (ver JAA);1992;Konami;NO;bucky;YES;bucky;-
buckyuab;Bucky O'Hare (ver UAB);1992;Konami;NO;bucky;YES;bucky;-
bulletd;Bullet (FD1094 317-0041 decrypted) [Bootleg];1987;Sega;NO;bullet;YES;bullet;-
bnj;Bump 'n' Jump;1982;Data East USA;NO;brubber;YES;brubber;-
btime2;Burger Time (Data East set 2);1982;Data East Corporation;NO;btime;YES;btime;-
btime3;Burger Time (Data East USA) [graphics issues, use parent romset!];1982;Data East USA Inc.;NO;btime;YES;btime;-
btimem;Burger Time (Midway);1982;Data East (Bally Midway license);NO;btime;YES;btime;-
burningfh;Burning Fight (NGH-018)(US);1991;SNK;NO;burningf;YES;burningf;-
burningfp;Burning Fight (prototype, older) [Prototype];1991;SNK;NO;burningf;YES;burningf;-
burningfpa;Burning Fight (prototype, ver 23.3, 910326) [Prototype];1991;SNK;NO;burningf;YES;burningf;-
burnforco;Burning Force (Japan, old version);1989;Namco;NO;burnforc;YES;burnforc;-
pbobble2u;Bust-A-Move Again (Ver 2.3A 1995/07/31);1995;Taito America Corporation;NO;pbobble2;YES;pbobble2;-
bbros;Buster Bros. (USA);1989;Mitchell (Capcom license);NO;pang;YES;pang;-
buzzard;Buzzard;1984;Crux;NO;gyrodine;YES;gyrodine;-
cabala;Cabal (korea?, Joystick);1988;TAD Corporation (Alpha Trading license);NO;cabal;YES;cabal;-
cabaluk;Cabal (UK, Trackball) [Needs Trackball Support];1988;TAD Corporation (Electrocoin license);NO;cabal;YES;cabal;-
cabalus;Cabal (US set 1, Trackball) [Needs Trackball Support];1988;TAD Corporation (Fabtek license);NO;cabal;YES;cabal;-
cabalus2;Cabal (US set 2, Trackball) [Needs Trackball Support];1988;TAD Corporation (Fabtek license);NO;cabal;YES;cabal;-
cactus;Cactus (bootleg of Saboten Bombers);1992;bootleg;NO;sabotenb;YES;sabotenb;-
cadashf;Cadash (France);1989;Taito Corporation Japan;NO;cadash;YES;cadash;-
cadashg;Cadash (Germany, version 1);1989;Taito Corporation Japan;NO;cadash;YES;cadash;-
cadashi;Cadash (Italy);1989;Taito Corporation Japan;NO;cadash;YES;cadash;-
cadashjo;Cadash (Japan, oldest version);1989;Taito Corporation;NO;cadash;YES;cadash;-
cadashj1;Cadash (Japan, version 1);1989;Taito Corporation;NO;cadash;YES;cadash;-
cadashj;Cadash (Japan, version 2);1989;Taito Corporation;NO;cadash;YES;cadash;-
cadashu;Cadash (US, version 2);1989;Taito America Corporation;NO;cadash;YES;cadash;-
cadashp;Cadash (World, prototype);1989;Taito Corporation Japan;NO;cadash;YES;cadash;-
dinou;Cadillacs & Dinosaurs (930201 USA);1993;Capcom;NO;dino;YES;dino;-
dinoa;Cadillacs & Dinosaurs (930223 Asia TW);1993;Capcom;NO;dino;YES;dino;-
dinopic;Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound];1993;Capcom;NO;dino;YES;dino;-
dinopic2;Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];1993;Capcom;NO;dino;YES;dino;-
dinopic3;Cadillacs and Dinosaurs (bootleg set 3 (with PIC16c57), 930201 etc) [Bootleg, No sound];1993;Capcom;NO;dino;YES;dino;-
dinoh;Cadillacs and Dinosaurs (bootleg set 3, 930223 Asia TW) [Bootleg];1993;bootleg;NO;dino;YES;dino;-
dinopic4;Cadillacs and Dinosaurs (bootleg set 4 (with PIC16c57), 930223 Asia TW) [Bootleg];1993;Capcom;NO;dino;YES;dino;-
dinohc;Cadillacs and Dinosaurs (Chinese bootleg, 930223 Asia TW) [Bootleg];1993;bootleg;NO;dino;YES;dino;-
dinoeh;Cadillacs and Dinosaurs (hack, 930201 etc) [Hack];1993;Capcom;NO;dino;YES;dino;-
dinot;Cadillacs and Dinosaurs Turbo (bootleg set 1, 930223 Asia TW) [Bootleg];1993;bootleg;NO;dino;YES;dino;-
dinotpic;Cadillacs and Dinosaurs Turbo (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound];1993;bootleg;NO;dino;YES;dino;-
dinoj;Cadillacs Kyouryuu-Shinseiki (Cadillacs 930201 Japan);1993;Capcom;NO;dino;YES;dino;-
calorieb;Calorie Kun vs Moguranian (bootleg);1986;bootleg;NO;calorie;YES;calorie;-
cameltryj;Cameltry (Japan, YM2610);1989;Taito Corporation;NO;cameltry;YES;cameltry;-
cameltrya;Cameltry (US, YM2203 + M6295);1989;Taito America Corporation;NO;cameltry;YES;cameltry;-
cameltryau;Cameltry (World, YM2203 + M6295);1989;Taito America Corporation;NO;cameltry;YES;cameltry;-
candory;Candory (Bootleg) [Bootleg];1982;Bootleg;NO;ponpoko;YES;ponpoko;-
cannballv;Cannon Ball (Yun Sung, vertical);1995;Yun Sung / J&K Production;NO;cannball;YES;cannball;-
candance;Cannon Dancer (Japan);1996;Mitchell (Atlus license);NO;osman;YES;osman;-
canyonp;Canyon Bomber (prototype) [No sound];1977;Atari;NO;canyon;YES;canyon;-
capbowl2;Capcom Bowling (set 2);1988;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-
capbowl3;Capcom Bowling (set 3);1988;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-
capbowl4;Capcom Bowling (set 4);1988;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-
cscluba;Capcom Sports Club (970722 Asia);1997;Capcom;NO;csclub;YES;csclub;-
csclub1d;Capcom Sports Club (970722 Euro Phoenix Edition) [Bootleg];1997;bootleg;NO;csclub;YES;csclub;-
csclub1;Capcom Sports Club (970722 Euro);1997;Capcom;NO;csclub;YES;csclub;-
csclubh;Capcom Sports Club (970722 Hispanic);1997;Capcom;NO;csclub;YES;csclub;-
csclubj;Capcom Sports Club (970722 Japan);1997;Capcom;NO;csclub;YES;csclub;-
csclubjy;Capcom Sports Club (970722 Japan, yellow case);1997;Capcom;NO;csclub;YES;csclub;-
capitol;Capitol;1981;bootleg? (Universal Video Spiel);NO;pleiads;YES;pleiads;-
captcommjr1;Captain Commando (910928 Japan);1991;Capcom;NO;captcomm;YES;captcomm;-
captcommu;Captain Commando (910928 USA);1991;Capcom;NO;captcomm;YES;captcomm;-
captcommr1;Captain Commando (911014 other country);1991;Capcom;NO;captcomm;YES;captcomm;-
captcommj;Captain Commando (911202 Japan);1991;Capcom;NO;captcomm;YES;captcomm;-
captcommb;Captain Commando (bootleg set 1, 911014 other country) [Bootleg];1991;bootleg;NO;captcomm;YES;captcomm;-
captcommb2;Captain Commando (bootleg set 2 (with YM2151 + 2xMSM5205), 911014 other country) [Bootleg];1991;bootleg;NO;captcomm;YES;captcomm;-
csilverja;Captain Silver (Japan revision 1) [imperfect sound];1987;Data East Corporation;NO;csilver;YES;csilver;-
csilverj;Captain Silver (Japan revision 3) [imperfect sound];1987;Data East Corporation;NO;csilver;YES;csilver;-
cawingbl;Carrier Air Wing (bootleg set 1 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc) [Bootleg];1990;bootleg;NO;cawing;YES;cawing;-
cawingb2;Carrier Air Wing (bootleg set 2 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc) [Bootleg];1990;bootleg;NO;cawing;YES;cawing;-
cawingr1;Carrier Air Wing (U.S. navy 901009 etc);1990;Capcom;NO;cawing;YES;cawing;-
cawingu;Carrier Air Wing (U.S. navy 901012 USA);1990;Capcom;NO;cawing;YES;cawing;-
ctrpllrp;Caterpillar Pacman Hack;1982;hack;NO;puckman;YES;puckman;-
catt;Catt (Japan);1993;Wintechno;NO;mcatadv;YES;mcatadv;-
cninjabl;Caveman Ninja (bootleg) [Bootleg];1991;bootleg;NO;cninja;YES;cninja;-
cninjau;Caveman Ninja (US ver 4);1991;Data East Corporation;NO;cninja;YES;cninja;-
cninja1;Caveman Ninja (World ver 1);1991;Data East Corporation;NO;cninja;YES;cninja;-
cencourt;Center Court (World, 4 Players, prototype, MC-8123B);1988;Sega;NO;passsht;YES;passsht;-
centiped3;Centipede (revision 3);1980;Atari;NO;centiped;YES;centiped;-
champwrj;Champion Wrestler (Japan);1989;Taito Corporation;NO;champwr;YES;champwr;-
champwru;Champion Wrestler (US);1989;Taito America Corporation;NO;champwr;YES;champwr;-
changesa;Changes (EME license);1982;Orca (Eastern Micro Electronics, Inc. license);NO;changes;YES;changes;-
chasehqju;Chase H.Q. (Japan UP);1988;Taito Corporation;NO;chasehq;YES;chasehq;-
chasehqj;Chase H.Q. (Japan);1988;Taito Corporation;NO;chasehq;YES;chasehq;-
chasehqu;Chase H.Q. (US);1988;Taito America Corporation;NO;chasehq;YES;chasehq;-
checkmanj;Check Man (Japan);1982;Jaleco;NO;checkman;YES;checkman;-
chelnovj;Chelnov - Atomic Runner (Japan);1988;Data East Corporation;NO;chelnov;YES;chelnov;-
chelnovu;Chelnov - Atomic Runner (US);1988;Data East USA;NO;chelnov;YES;chelnov;-
chqflagj;Chequered Flag (Japan);1988;Konami;NO;chqflag;YES;chqflag;-
chewing;Chewing Gum;1980;unknown;NO;luctoday;YES;luctoday;-
7toitsu;Chi-Toitsu;1988;Yuga;NO;mgakuen;YES;mgakuen;-
chikij;Chiki Chiki Boys (900619 Japan);1990;Capcom;NO;mtwins;YES;mtwins;-
chopliftbl;Choplifter (bootleg) [Bootleg];1985;Sega;NO;choplift;YES;choplift;-
chopliftu;Choplifter (unprotected);1985;Sega;NO;choplift;YES;choplift;-
choppera;Chopper I (US set 2);1988;SNK;NO;chopper;YES;chopper;-
chopperb;Chopper I (US set 3);1988;SNK;NO;chopper;YES;chopper;-
legionj;Chouji Meikyuu Legion (Japan ver 1.05);1987;Nichibutsu;NO;legion;YES;legion;-
legionjb;Chouji Meikyuu Legion (Japan ver 1.05, bootleg);1987;Nichibutsu;NO;legion;YES;legion;-
ironclado;Choutetsu Brikin'ger - Iron clad (Prototype, older) [Prototype];1996;Saurus;NO;ironclad;YES;ironclad;-
chukataij;Chuka Taisen (Japan);1988;Taito Corporation;NO;chukatai;YES;chukatai;-
chukataiu;Chuka Taisen (US);1988;Taito America Corporation;NO;chukatai;YES;chukatai;-
ddaydoo;Chulgyeok D-Day (Korea);1990;Dooyong;NO;lastday;YES;lastday;-
drgw2j;Chuugokuryuu II (V100J, Japan);1997;IGS;NO;drgw2;YES;drgw2;-
circuscc;Circus Charlie (Centuri);1984;Konami (Centuri license);NO;circusc;YES;circusc;-
circusce;Circus Charlie (Centuri, earlier);1984;Konami (Centuri license);NO;circusc;YES;circusc;-
circusc2;Circus Charlie (level select, set 2);1984;Konami;NO;circusc;YES;circusc;-
circusc3;Circus Charlie (level select, set 3);1984;Konami;NO;circusc;YES;circusc;-
circusc4;Circus Charlie (no level select);1984;Konami;NO;circusc;YES;circusc;-
citybombj;City Bomber (Japan);1987;Konami;NO;citybomb;YES;citybomb;-
citycona;City Connection (set 2);1985;Jaleco;NO;citycon;YES;citycon;-
cloakfr;Cloak & Dagger (French);1983;Atari;NO;cloak;YES;cloak;-
cloakgr;Cloak & Dagger (German);1983;Atari;NO;cloak;YES;cloak;-
cloaksp;Cloak & Dagger (Spanish);1983;Atari;NO;cloak;YES;cloak;-
cltchitrjd;Clutch Hitter (set 1, Japan, FD1094 317-0175 decrypted) [Bootleg];1991;Sega;NO;cltchitr;YES;cltchitr;-
cltchitrj;Clutch Hitter (set 1, Japan, FD1094 317-0175);1991;Sega;NO;cltchitr;YES;cltchitr;-
cltchitrd;Clutch Hitter (set 2, US, FD1094 317-0176 decrypted) [Bootleg];1991;Sega;NO;cltchitr;YES;cltchitr;-
cobracomb;Cobra-Command (Italian bootleg);1988;bootleg;NO;cobracom;YES;cobracom;-
cobracomj;Cobra-Command (Japan);1988;Data East Corporation;NO;cobracom;YES;cobracom;-
cobracomjb;Cobra-Command (Japan, bootleg);1988;bootleg;NO;cobracom;YES;cobracom;-
cobracomja;Cobra-Command (Japan?, set 2);1988;Data East Corporation;NO;cobracom;YES;cobracom;-
cobracoma;Cobra-Command (World/US revision 4);1988;Data East Corporation;NO;cobracom;YES;cobracom;-
ladybugb2;Coccinelle (bootleg of Lady Bug, set 2);1981;bootleg (Model Racing);NO;ladybug;YES;ladybug;-
pacmanpe;Come Come (Petaco SA bootleg of Puck Man) [Bootleg];1980;bootleg (Petaco SA);NO;puckman;YES;puckman;-
mspacmanbhe;Come-Cocos (Ms. Pac-Man) ('Made in Greece' Herle SA bootleg) [Bootleg];1981;bootleg (Herle SA);NO;mspacman;YES;mspacman;-
mspacmanbcc;Come-Cocos (Ms. Pac-Man) ('Made in Greece' Tecnausa bootleg) [Bootleg];1981;bootleg (Tecnausa);NO;mspacman;YES;mspacman;-
commandob2;Commando (bootleg 2) [Bootleg];1985;bootleg;NO;commando;YES;commando;-
commandob;Commando (bootleg) [Bootleg];1985;bootleg;NO;commando;YES;commando;-
commandou;Commando (US, set 1);1985;Capcom (Data East USA license);NO;commando;YES;commando;-
commandou2;Commando (US, set 2);1985;Capcom (Data East USA license);NO;commando;YES;commando;-
condorn;Condor (S C Novar bootleg of Phoenix);1981;bootleg (S C Novar);NO;phoenix;YES;phoenix;-
condor;Condor (Sidam bootleg of Phoenix);1981;bootleg (Sidam);NO;phoenix;YES;phoenix;-
congoa;Congo Bongo (Rev C, 3 board stack);1983;Sega;NO;congo;YES;congo;congo
contcircj;Continental Circus (Japan) [3D Effect cannot be disabled, use World romset instead!];1987;Taito Corporation;NO;contcirc;YES;contcirc;-
contcircu;Continental Circus (US set 1);1987;Taito America Corporation;NO;contcirc;YES;contcirc;-
contcircua;Continental Circus (US set 2) [3D Effect cannot be disabled, use US Set 1 instead!];1987;Taito America Corporation;NO;contcirc;YES;contcirc;-
contrab;Contra (bootleg) [Bootleg];1987;Konami;NO;contra;YES;contra;-
contrabj;Contra (Japan bootleg, set 1) [Bootleg];1987;Konami;NO;contra;YES;contra;-
contrabj1;Contra (Japan bootleg, set 2) [Bootleg];1987;Konami;NO;contra;YES;contra;-
contraj;Contra (Japan, set 1);1987;Konami;NO;contra;YES;contra;-
contraj1;Contra (Japan, set 2);1987;Konami;NO;contra;YES;contra;-
contra1;Contra (US / Asia, set 2);1987;Konami;NO;contra;YES;contra;-
contrae;Contra (US / Asia, set 3);1987;Konami;NO;contra;YES;contra;-
cookbiba;Cookie & Bibi (set 2);1995;SemiCom;NO;cookbib;YES;cookbib;-
clbowl;Coors Light Bowling;1989;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-
galivan3;Cosmo Police Galivan (12/11/1985);1985;Nichibutsu;NO;galivan;YES;galivan;-
galivan2;Cosmo Police Galivan (12/16/1985);1985;Nichibutsu;NO;galivan;YES;galivan;-
cottong;Cotocoto Cottong;1982;bootleg;NO;locomotn;YES;locomotn;-
cottonjad;Cotton (set 1, Japan, Rev A, FD1094 317-0179a decrypted)) [Bootleg];1991;Success / Sega;NO;cotton;YES;cotton;-
cottonja;Cotton (set 1, Japan, Rev A, FD1094 317-0179a));1991;Success / Sega;NO;cotton;YES;cotton;-
cottonjd;Cotton (set 2, Japan, Rev B, FD1094 317-0179b decrypted)) [Bootleg];1991;Success / Sega;NO;cotton;YES;cotton;-
cottonj;Cotton (set 2, Japan, Rev B, FD1094 317-0179b));1991;Success / Sega;NO;cotton;YES;cotton;-
cottonud;Cotton (set 2, US, FD1094 317-0180 decrypted) [Bootleg];1991;Success / Sega;NO;cotton;YES;cotton;-
cottonu;Cotton (set 2, US, FD1094 317-0180);1991;Success / Sega;NO;cotton;YES;cotton;-
cottond;Cotton (set 3, World, FD1094 317-0181a decrypted) [Bootleg];1991;Success / Sega;NO;cotton;YES;cotton;-
countrunb;Counter Run (bootleg set 1);1988;bootleg;NO;countrun;YES;countrun;-
crazyblk;Crazy Blocks;1983;Kiwako (ECI license);NO;mrjong;YES;mrjong;-
cclimbr2a;Crazy Climber 2 (Japan, Harder);1988;Nichibutsu;NO;cclimbr2;YES;cclimbr2;-
