name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
klaxj;"Klax (Jpn)";1990;"Namcot";NO;klax;YES;klax;-;
knucklp;"Knuckles in Sonic 2 (Prototype 0524, 19940527, 10.46)";199?;"<unknown>";YES;-;NO;-;-;
kolobok;"Kolobok ~ Pyramid (Rus)";199?;"<unknown>";YES;-;NO;-;-;
koteteik;"Koutetsu Teikoku (Jpn)";1992;"Hot-B";NO;empsteel;YES;empsteel;-;
krusty1;"Krusty's Super Fun House (Euro, USA)";1992;"Flying Edge";NO;krusty;YES;krusty;-;
krusty;"Krusty's Super Fun House (Euro, USA, v1.1)";1992;"Flying Edge";YES;-;NO;-;-;
kujaku2;"Kujaku Ou 2 - Geneijou (Jpn)";1989;"Sega";NO;mystdef;YES;mystdef;-;
kfpanda2;"Kung Fu Panda 2 (Rus)";199?;"<unknown>";NO;brutal;YES;brutal;-;
kuuga;"Kuuga - Operation Code 'Vapor Trail' (Jpn)";1991;"Riot";NO;vaportr;YES;vaportr;-;
kuzyaeo;"Kuzya - Ekologiya V Opasnosti (Rus)";199?;"<unknown>";NO;chukrck2;YES;chukrck2;-;
kuzyamd;"Kuzya - V Mire Dinozavrov (Rus)";199?;"<unknown>";NO;chukrck2;YES;chukrck2;-;
kyukaidk;"Kyuukai Douchuuki (Jpn)";1991;"Namcot";YES;-;NO;-;-;
ktiger;"Kyuukyoku Tiger (Jpn)";1991;"Treco";NO;twincobr;YES;twincobr;-;
laruss95;"La Russa Baseball 95 (USA, Oceania)";1994;"Electronic Arts";YES;-;NO;-;-;
lakers;"Lakers versus Celtics and the NBA Playoffs (USA)";1991;"Electronic Arts";YES;-;NO;-;-;
landstlkg;"Landstalker - Die Schatze von Konig Nolo (Ger)";1993;"Sega";NO;landstlk;YES;landstlk;-;
landstlkj;"Landstalker - Koutei no Zaihou (Jpn)";1992;"Sega";NO;landstlk;YES;landstlk;-;
landstlkf;"Landstalker - Le Tresor du Roi Nole (Fra)";1993;"Sega";NO;landstlk;YES;landstlk;-;
landstlk;"Landstalker - The Treasures of King Nole (Euro)";1993;"Sega";YES;-;NO;-;-;
landstlku;"Landstalker - The Treasures of King Nole (USA)";1992;"Sega";NO;landstlk;YES;landstlk;-;
landstlkup;"Landstalker - Treasure of King Nole (USA, Prototype)";1992;"Sega";NO;landstlk;YES;landstlk;-;
langriss;"Langrisser (Jpn)";1991;"NCS";NO;warsong;YES;warsong;-;
langris2b;"Langrisser II (Jpn)";1994;"NCS";NO;langris2;YES;langris2;-;
langris2a;"Langrisser II (Jpn, v1.1)";1994;"NCS";NO;langris2;YES;langris2;-;
langris2;"Langrisser II (Jpn, v1.2)";1994;"NCS";YES;-;NO;-;-;
lastact;"Last Action Hero (Euro, USA)";1993;"Sony Imagesoft";YES;-;NO;-;-;
lastbtle;"Last Battle (Euro, USA, Kor)";1989;"Sega";YES;-;NO;-;-;
legobatman;"Lego Batman";2014;"Russia";YES;-;NO;-;-;
lemmings;"Lemmings (Euro)";1992;"Sega";YES;-;NO;-;-;
lemmingsju1;"Lemmings (Jpn, USA)";1992;"Sunsoft";NO;lemmings;YES;lemmings;-;
lemmingsju;"Lemmings (Jpn, USA, Kor, v1.1)";1992;"Sunsoft";NO;lemmings;YES;lemmings;-;
lemming2;"Lemmings 2 - The Tribes (Euro)";1994;"Psygnosis";YES;-;NO;-;-;
lemming2u;"Lemmings 2 - The Tribes (USA)";1994;"Psygnosis";NO;lemming2;YES;lemming2;-;
lethalen;"Lethal Enforcers (Euro)";1993;"Konami";YES;-;NO;-;-;
lethalenj;"Lethal Enforcers (Jpn)";1993;"Konami";NO;lethalen;YES;lethalen;-;
lethalenu;"Lethal Enforcers (USA)";1993;"Konami";NO;lethalen;YES;lethalen;-;
le2;"Lethal Enforcers II - Gun Fighters (Euro)";1994;"Konami";YES;-;NO;-;-;
le2u;"Lethal Enforcers II - Gun Fighters (USA)";1994;"Konami";NO;le2;YES;le2;-;
lhx;"LHX Attack Chopper (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
lhxj;"LHX Attack Chopper (Jpn)";1993;"Electronic Arts Victor";NO;lhx;YES;lhx;-;
liberty;"Liberty or Death (USA)";1994;"Koei";YES;-;NO;-;-;
lightc;"Light Crusader (Euro)";1995;"Sega";YES;-;NO;-;-;
lightcj;"Light Crusader (Jpn)";1995;"Sega";NO;lightc;YES;lightc;-;
lightck;"Light Crusader (Kor)";1995;"Sega";NO;lightc;YES;lightc;-;
lightcp;"Light Crusader (Prototype, 19950608)";1995;"Sega";NO;lightc;YES;lightc;-;
lightcu;"Light Crusader (USA)";1995;"Sega";NO;lightc;YES;lightc;-;
lightfor;"Lightening Force - Quest for the Darkstar (USA)";1992;"Sega";NO;tf4;YES;tf4;-;
supmagic;"Linghuan Daoshi Super Magician (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
lionkin3;"Lion King 3";199?;"<unlicensed>";YES;-;NO;-;-;
lionkin3b;"Lion King 3 (Alt 2?)";199?;"<unlicensed>";NO;lionkin3;YES;lionkin3;-;
lionkin3a;"Lion King 3 (Alt?)";199?;"<unlicensed>";NO;lionkin3;YES;lionkin3;-;
lobo;"Lobo (USA, Prototype)";1996;"Ocean";YES;-;NO;-;-;
long;"Long (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
lordmon;"Lord Monarch - Tokoton Sentou Densetsu (Jpn)";1994;"Sega";YES;-;NO;-;-;
lotr;"Lord of the Rings (Rus, Hack of Stormlord)";199?;"<unknown>";NO;strmlord;YES;strmlord;-;
lotrgs;"Lord of the Rings - The Return of the King (Rus)";199?;"Glorysun";YES;-;NO;-;-;
lotus2;"Lotus II (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
lotus2p;"Lotus II (USA, Prototype)";1993;"Electronic Arts";NO;lotus2;YES;lotus2;-;
lotust;"Lotus Turbo Challenge (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
m1abrams;"M-1 Abrams Battle Tank (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
majian;"Ma Jiang Qing Ren - Ji Ma Jiang Zhi (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
majiana;"Ma Jiang Qing Ren - Ji Ma Jiang Zhi (Chi, Alt)";199?;"<unlicensed>";NO;majian;YES;majian;-;
maqiao;"Ma Qiao E Mo Ta - Devilish Mahjong Tower (Chi)";1994;"C&E";YES;-;NO;-;-;
madagopp;"Madagascar - Operatsiya Pingvin (Rus)";199?;"<unknown>";NO;magichat;YES;magichat;-;
madagsc3;"Madagascar 3 (Rus)";199?;"<unknown>";NO;dinotale;YES;dinotale;-;
madden94;"Madden NFL '94 (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
madden95;"Madden NFL 95 (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
madden96;"Madden NFL 96 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
madden97;"Madden NFL 97 (Euro, USA)";1997;"Electronic Arts";YES;-;NO;-;-;
madden98;"Madden NFL 98 (USA)";1997;"Electronic Arts";YES;-;NO;-;-;
madoumon;"Madou Monogatari I (Jpn)";1996;"Compile";YES;-;NO;-;-;
mafia;"Mafia (Rus)";199?;"<unknown>";NO;dicktr;YES;dicktr;-;
mbubble;"Magic Bubble (Pirate)";199?;"<unknown>";YES;-;NO;-;-;
magichat;"Magical Hat no Buttobi Turbo! Daibouken (Jpn)";1990;"Sega";YES;-;NO;-;-;
mtaruru;"Magical Taruruuto-kun (Jpn)";1992;"Sega";YES;-;NO;-;-;
magist16;"Magistr 16 (Rus)";199?;"<unknown>";YES;-;NO;-;-;
mahjongc;"Mahjong Cop Ryuu - Shiro Ookami no Yabou (Jpn)";1989;"Sega";YES;-;NO;-;-;
mamono;"Mamono Hunter Youko - Dai 7 no Keishou (Jpn)";1991;"NCS";YES;-;NO;-;-;
maouren;"Maou Renjishi (Jpn)";1991;"Taito";NO;mysticf;YES;mysticf;-;
marble;"Marble Madness (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
mario3;"Mario 3 - Vokrug Sveta (Rus)";199?;"<unknown>";YES;-;NO;-;-;
mario4;"Mario 4 - Kosmicheskaya Odissyeya (Rus)";199?;"<unknown>";YES;-;NO;-;-;
andretti;"Mario Andretti Racing (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
mariolh;"Mario Lemieux Hockey (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
markou;"Marko (USA)";1994;"Domark";NO;marko;YES;marko;-;
marko;"Marko's Magic Football (Euro)";1994;"Domark";YES;-;NO;-;-;
markop;"Marko's Magic Football (Euro, Prototype)";1994;"Domark";NO;marko;YES;marko;-;
marsup;"Marsupilami (Euro)";1995;"Sega";YES;-;NO;-;-;
marsupu;"Marsupilami (USA)";1995;"Sega";NO;marsup;YES;marsup;-;
marvlandj;"Marvel Land (Jpn)";1991;"Namcot";NO;talmit;YES;talmit;-;
marvland;"Marvel Land (USA)";1991;"Namcot";NO;talmit;YES;talmit;-;
franken;"Mary Shelley's Frankenstein (USA)";1994;"Sony Imagesoft";YES;-;NO;-;-;
mastermj;"Master of Monsters (Jpn)";1991;"Toshiba EMI";NO;masterm;YES;masterm;-;
masterm;"Master of Monsters (USA)";1991;"Renovation";YES;-;NO;-;-;
mweapon;"Master of Weapon (Jpn)";1991;"Taito";YES;-;NO;-;-;
maten;"Maten no Soumetsu (Jpn)";1993;"Kodansha";YES;-;NO;-;-;
mathblst;"Math Blaster - Episode 1 (USA)";1994;"Davidson & Associates";YES;-;NO;-;-;
mazinsaga;"Mazin Saga (Asia)";1993;"Sega";NO;mazinwar;YES;mazinwar;-;
mazinsagj;"Mazin Saga (Jpn, Kor)";1993;"Sega";NO;mazinwar;YES;mazinwar;-;
mazinsagu;"Mazin Saga (USA)";1993;"Vic Tokai";NO;mazinwar;YES;mazinwar;-;
mazinwar;"Mazin Wars (Euro)";1993;"Sega";YES;-;NO;-;-;
mcdonald;"McDonald's Treasure Land Adventure (Euro)";1993;"Sega";YES;-;NO;-;-;
mcdonaldj;"McDonald's Treasure Land Adventure (Jpn)";1993;"Sega";NO;mcdonald;YES;mcdonald;-;
mcdonaldjp;"McDonald's Treasure Land Adventure (Jpn, Prototype)";1993;"Sega";NO;mcdonald;YES;mcdonald;-;
mcdonaldu;"McDonald's Treasure Land Adventure (USA)";1993;"Sega";NO;mcdonald;YES;mcdonald;-;
medalc;"Medal City (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
meganser;"Mega Anser (Jpn)";199?;"<unknown>";YES;-;NO;-;-;
megabomb;"Mega Bomberman (Euro, Kor)";1994;"Sega";YES;-;NO;-;-;
megabombu;"Mega Bomberman (USA)";1994;"Sega";NO;megabomb;YES;megabomb;-;
megabm8;"Mega Bomberman - 8 Player Demo";199?;"<unlicensed>";YES;-;NO;-;-;
megaga10;"Mega Games 10 (Bra)";199?;"<unknown>";YES;-;NO;-;-;
megaga2;"Mega Games 2 (Euro)";1993;"Sega";YES;-;NO;-;-;
megaga3;"Mega Games 3 (Euro, Asia)";1993;"Sega";YES;-;NO;-;-;
megaga61;"Mega Games 6 Vol. 1 (Euro)";1995;"Sega";YES;-;NO;-;-;
megaga62;"Mega Games 6 Vol. 2 (Euro)";1995;"Sega";YES;-;NO;-;-;
megaga63;"Mega Games 6 Vol. 3 (Euro)";1995;"Sega";YES;-;NO;-;-;
megaga1;"Mega Games I (Euro)";1992;"Sega";YES;-;NO;-;-;
megaman;"Mega Man - The Wily Wars (Euro)";1994;"Capcom";YES;-;NO;-;-;
megaqbert11;"Mega Q-Bert (v1.1)";2016;"2016 Jaklub";YES;-;NO;-;-;
megaswiv;"Mega SWIV (Euro)";1994;"Time Warner Interactive";YES;-;NO;-;-;
megaswivb;"Mega SWIV (Euro, Pirate)";1994;"Time Warner Interactive";NO;megaswiv;YES;megaswiv;-;
megaturr;"Mega Turrican (Euro)";1994;"Sony Imagesoft";YES;-;NO;-;-;
megaturru;"Mega Turrican (USA)";1994;"Data East";NO;megaturr;YES;megaturr;-;
megalo1;"Mega-Lo-Mania (Euro)";1992;"Virgin Games";NO;megalo;YES;megalo;-;
megalo;"Mega-Lo-Mania (Euro, v1.1)";1992;"Virgin Games";YES;-;NO;-;-;
megalof;"Mega-Lo-Mania (Fra)";1992;"Virgin Games";NO;megalo;YES;megalo;-;
megaloj;"Mega-Lo-Mania (Jpn)";1993;"CRI";NO;megalo;YES;megalo;-;
megamind;"MegaMind (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
meganet;"MegaNet (Bra)";199?;"<unknown>";YES;-;NO;-;-;
megapanl;"MegaPanel (Jpn)";1990;"Namcot";YES;-;NO;-;-;
megatrax;"MegaTrax (Jpn)";1991;"Namcot";NO;quadchal;YES;quadchal;-;
menacer;"Menacer 6-Game Cartridge (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
menghu;"Meng Huan Shui Guo Pan - 777 Casino (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
mercs;"Mercs (Euro, USA) ~ Senjou no Ookami II (Jpn)";1991;"Sega";YES;-;NO;-;-;
metalfng;"Metal Fangs (Jpn)";1993;"Victor Interactive Software";YES;-;NO;-;-;
mgs;"Metal Gear Solid (Rus)";199?;"Glorysun";NO;crkdown;YES;crkdown;-;
mwalk1;"Michael Jackson's Moonwalker (World)";1990;"Sega";NO;mwalk;YES;mwalk;-;
mwalk;"Michael Jackson's Moonwalker (World, Rev. A)";1990;"Sega";YES;-;NO;-;-;
mickmack;"Mick & Mack as the Global Gladiators (Euro)";1993;"Virgin Games";YES;-;NO;-;-;
mickmacku;"Mick & Mack as the Global Gladiators (USA)";1992;"Virgin Games";NO;mickmack;YES;mickmack;-;
mickmackup;"Mick & Mack as the Global Gladiators (USA, Prototype)";1992;"Virgin Games";NO;mickmack;YES;mickmack;-;
mmania;"Mickey Mania - The Timeless Adventures of Mickey Mouse (Euro)";1994;"Sony Imagesoft";YES;-;NO;-;-;
mmaniaj;"Mickey Mania - The Timeless Adventures of Mickey Mouse (Jpn)";1995;"Sega";NO;mmania;YES;mmania;-;
mmaniau;"Mickey Mania - The Timeless Adventures of Mickey Mouse (USA)";1994;"Sony Imagesoft";NO;mmania;YES;mmania;-;
mmaniaup;"Mickey Mania - The Timeless Adventures of Mickey Mouse (USA, Prototype)";1994;"Sony Imagesoft";NO;mmania;YES;mmania;-;
mickeyuc;"Mickey's Ultimate Challenge (USA)";1994;"Hi Tech Expressions";YES;-;NO;-;-;
micromacc;"Micro Machines (Can)";1993;"Codemasters";NO;micromac;YES;micromac;-;
micromac;"Micro Machines (Euro, USA)";1993;"Codemasters";YES;-;NO;-;-;
micromacb;"Micro Machines (Euro, USA, Alt 2)";1993;"Codemasters";NO;micromac;YES;micromac;-;
micromaca;"Micro Machines (Euro, USA, Alt)";1993;"Codemasters";NO;micromac;YES;micromac;-;
micromc2;"Micro Machines 2 - Turbo Tournament (Euro, J-Cart)";1994;"Codemasters";YES;-;NO;-;-;
micromc2a;"Micro Machines 2 - Turbo Tournament (Euro, J-Cart, Alt)";1994;"Codemasters";NO;micromc2;YES;micromc2;-;
micromm;"Micro Machines Military (Euro, J-Cart)";1996;"Codemasters";YES;-;NO;-;-;
microm96a;"Micro Machines Turbo Tournament 96 (Euro, J-Cart)";1995;"Codemasters";NO;microm96;YES;microm96;-;
microm96;"Micro Machines Turbo Tournament 96 (Euro, v1.1, J-Cart)";1995;"Codemasters";YES;-;NO;-;-;
midresj;"Midnight Resistance (Jpn)";1991;"Data East";NO;midres;YES;midres;-;
midres;"Midnight Resistance (USA)";1991;"Sega";YES;-;NO;-;-;
mig29;"Mig-29 Fighter Pilot (Euro)";1993;"Domark";YES;-;NO;-;-;
mig29j;"Mig-29 Fighter Pilot (Jpn)";1993;"Tengen";NO;mig29;YES;mig29;-;
mig29u;"Mig-29 Fighter Pilot (USA)";1993;"Domark";NO;mig29;YES;mig29;-;
mightmag;"Might and Magic - Gates to Another World (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
mightmg3;"Might and Magic III - Isles of Terra (USA, Prototype)";1993;"FCI?";YES;-;NO;-;-;
mmpr;"Mighty Morphin Power Rangers (Euro)";1994;"Sega";YES;-;NO;-;-;
mmprp6;"Mighty Morphin Power Rangers (Prototype, 19940708)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprp5;"Mighty Morphin Power Rangers (Prototype, 19940718)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprp2;"Mighty Morphin Power Rangers (Prototype, 19940809)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprp1;"Mighty Morphin Power Rangers (Prototype, 19940810)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmpru;"Mighty Morphin Power Rangers (USA)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprp4;"Mighty Morphin Power Rangers (USA, Prototype, 19940804)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprp3;"Mighty Morphin Power Rangers (USA, Prototype, 19940808)";1994;"Sega";NO;mmpr;YES;mmpr;-;
mmprfe;"Mighty Morphin Power Rangers - The Fighting Edition (Rus)";199?;"<unknown>";YES;-;NO;-;-;
mmprtm;"Mighty Morphin Power Rangers - The Movie (Euro)";1995;"Sega";YES;-;NO;-;-;
mmprtmu;"Mighty Morphin Power Rangers - The Movie (USA)";1995;"Sega";NO;mmprtm;YES;mmprtm;-;
mmprtmp4;"Mighty Morphin Power Rangers - The Movie (USA, Prototype, 19950713)";1995;"Sega";NO;mmprtm;YES;mmprtm;-;
mmprtmp3;"Mighty Morphin Power Rangers - The Movie (USA, Prototype, 19950717)";1995;"Sega";NO;mmprtm;YES;mmprtm;-;
mmprtmp2;"Mighty Morphin Power Rangers - The Movie (USA, Prototype, 19950722)";1995;"Sega";NO;mmprtm;YES;mmprtm;-;
mmprtmp1;"Mighty Morphin Power Rangers - The Movie (USA, Prototype, 19950724)";1995;"Sega";NO;mmprtm;YES;mmprtm;-;
ditkapf;"Mike Ditka Power Football (Euro, USA)";1991;"Ballistic";YES;-;NO;-;-;
ditkapf1;"Mike Ditka Power Football (Euro, USA, Alt)";1991;"Ballistic";NO;ditkapf;YES;ditkapf;-;
traysiaj;"Minato no Traysia (Jpn)";1992;"Riot";NO;traysia;YES;traysia;-;
mfpool;"Minnesota Fats - Pool Legend (USA)";1995;"Data East";YES;-;NO;-;-;
mk5;"MK 5 - Mortal Combat - SubZero";199?;"<unlicensed>";YES;-;NO;-;-;
mk5a;"MK 5 - Mortal Combat - SubZero (Pirate)";199?;"<unlicensed>";NO;mk5;YES;mk5;-;
mlbpa;"MLBPA Baseball (USA)";1992;"Electronic Arts";YES;-;NO;-;-;
monopoly;"Monopoly (USA)";1992;"Parker Brothers";YES;-;NO;-;-;
monopolyp;"Monopoly (USA, Prototype)";1992;"Parker Brothers";NO;monopoly;YES;monopoly;-;
mworld4;"Monster World IV (Jpn)";1994;"Sega";YES;-;NO;-;-;
monstinc;"Monsters, Inc. (Rus)";199?;"<unknown>";NO;decapatt;YES;decapatt;-;
mka;"Mortal Kombat (World)";1993;"Arena";NO;mk;YES;mk;-;
mk;"Mortal Kombat (World, v1.1)";1993;"Arena";YES;-;NO;-;-;
mk3;"Mortal Kombat 3 (Euro)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
mk3u;"Mortal Kombat 3 (USA)";1995;"Williams";NO;mk3;YES;mk3;-;
mk2;"Mortal Kombat II (World)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
mrnutz;"Mr. Nutz (Euro)";1994;"Ocean";YES;-;NO;-;-;
mrnutz2;"Mr. Nutz - Hoppin' Mad (Prototype)";1994;"Ocean";YES;-;NO;-;-;
mspacman;"Ms. Pac-Man (Euro, USA)";1991;"Tengen ~ Time Warner Interactive";YES;-;NO;-;-;
mspacmanpir;"Ms. Pac-Man (Pirate, Ripped from Golden 10 in 1)";199?;"<unlicensed>";NO;mspacman;YES;mspacman;-;
valisj;"Mugen Senshi Valis (Jpn)";1991;"Riot";NO;valis;YES;valis;-;
muhammad;"Muhammad Ali Heavyweight Boxing (Euro)";1992;"Virgin Games";YES;-;NO;-;-;
muhammadu;"Muhammad Ali Heavyweight Boxing (USA)";1992;"Virgin Games";NO;muhammad;YES;muhammad;-;
muhammadup;"Muhammad Ali Heavyweight Boxing (USA, Prototype)";1992;"Virgin Games";NO;muhammad;YES;muhammad;-;
musha;"MUSHA - Metallic Uniframe Super Hybrid Armor (USA)";1990;"Seismic";YES;-;NO;-;-;
mushaj;"Musha Aleste - Full Metal Fighter Ellinor (Jpn)";1990;"Toaplan";NO;musha;YES;musha;-;
mlfootb;"Mutant League Football (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
mlfootbj;"Mutant League Football (Jpn)";1993;"Electronic Arts Victor";NO;mlfootb;YES;mlfootb;-;
mlhockey;"Mutant League Hockey (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
mystdefa;"Mystic Defender (Euro, USA)";1989;"Sega";NO;mystdef;YES;mystdef;-;
mystdef;"Mystic Defender (Euro, USA, Rev. A)";1989;"Sega";YES;-;NO;-;-;
mysticf;"Mystical Fighter (USA)";1992;"Dreamworks";YES;-;NO;-;-;
nakaf1gp;"Nakajima Satoru Kanshuu F1 Grand Prix (Jpn)";1991;"Varie";YES;-;NO;-;-;
f1heromd;"Nakajima Satoru Kanshuu F1 Hero MD (Jpn)";1992;"Varie";YES;-;NO;-;-;
nakaf1sl;"Nakajima Satoru Kanshuu F1 Super License (Jpn)";1992;"Varie";YES;-;NO;-;-;
smasters;"Naomichi Ozaki no Super Masters (Jpn)";1989;"Sega";NO;arnoldp;YES;arnoldp;-;
narnia3;"Narnia 3 (Rus)";199?;"<unknown>";NO;galahad;YES;galahad;-;
naruto;"Naruto (Rus)";199?;"<unknown>";NO;3ninja;YES;3ninja;-;
nba2k;"NBA 2000 (Rus)";199?;"<unknown>";NO;nbaact;YES;nbaact;-;
nba2k5;"NBA 2005 (Rus)";199?;"Glorysun";NO;nbaact95;YES;nbaact95;-;
nbaact95;"NBA Action '95 (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
nbaact95p25;"NBA Action '95 (Prototype, 19941118)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p24;"NBA Action '95 (Prototype, 19941123-A)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p23;"NBA Action '95 (Prototype, 19941202-B)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p22;"NBA Action '95 (Prototype, 19941209)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p21;"NBA Action '95 (Prototype, 19941215)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p20;"NBA Action '95 (Prototype, 19941222-A)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p19;"NBA Action '95 (Prototype, 19941224-A)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p18;"NBA Action '95 (Prototype, 19941229)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p17;"NBA Action '95 (Prototype, 19941230)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p16;"NBA Action '95 (Prototype, 19941231)";1994;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p15;"NBA Action '95 (Prototype, 19950103)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p14;"NBA Action '95 (Prototype, 19950108)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p13;"NBA Action '95 (Prototype, 19950112)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p12;"NBA Action '95 (Prototype, 19950115-A)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p11;"NBA Action '95 (Prototype, 19950121)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p10;"NBA Action '95 (Prototype, 19950122-B)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p09;"NBA Action '95 (Prototype, 19950124-B)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p08;"NBA Action '95 (Prototype, 19950127-A)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p07;"NBA Action '95 (Prototype, 19950127-B)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p05;"NBA Action '95 (Prototype, 19950128)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p06;"NBA Action '95 (Prototype, 19950128-A)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p04;"NBA Action '95 (Prototype, 19950130)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p02;"NBA Action '95 (Prototype, 19950201)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p03;"NBA Action '95 (Prototype, 19950201, Alt)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaact95p01;"NBA Action '95 (Prototype, 19950202)";1995;"Sega";NO;nbaact95;YES;nbaact95;-;
nbaactp3;"NBA Action (Prototype, 19940104)";1994;"Sega";NO;nbaact;YES;nbaact;-;
nbaactp2;"NBA Action (Prototype, 19940116)";1994;"Sega";NO;nbaact;YES;nbaact;-;
nbaactp1;"NBA Action (Prototype, 19940127, Broken - C08 missing)";1994;"Sega";NO;nbaact;YES;nbaact;-;
nbaact;"NBA Action (USA)";1994;"Sega";YES;-;NO;-;-;
nbaallst;"NBA All-Star Challenge (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
nbahang;"NBA Hang Time (Euro)";1996;"Midway";YES;-;NO;-;-;
nbahangu;"NBA Hang Time (USA)";1996;"Midway";NO;nbahang;YES;nbahang;-;
nbajam1;"NBA Jam (Euro, USA)";1993;"Arena";NO;nbajam;YES;nbajam;-;
nbajam;"NBA Jam (Euro, USA, v1.1)";1993;"Arena";YES;-;NO;-;-;
nbajamj;"NBA Jam (Jpn)";1994;"Acclaim Japan";NO;nbajam;YES;nbajam;-;
nbajamjp;"NBA Jam (Jpn, Prototype)";1994;"Acclaim Japan";NO;nbajam;YES;nbajam;-;
nbajamte;"NBA Jam Tournament Edition (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
nbajamtef;"NBA Jam Tournament Edition (World, 2002 Fix Release)";2002?;"Acclaim Entertainment";NO;nbajamte;YES;nbajamte;-;
nbaliv95;"NBA Live 95 (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
nbaliv95k;"NBA Live 95 (Kor)";1994;"Electronic Arts";NO;nbaliv95;YES;nbaliv95;-;
nbaliv96;"NBA Live 96 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
nbaliv97;"NBA Live 97 (Euro, USA)";1996;"Electronic Arts";YES;-;NO;-;-;
nbaliv98;"NBA Live 98 (USA)";1997;"Electronic Arts";YES;-;NO;-;-;
bullvsblj;"NBA Playoffs - Bulls Vs Blazers (Jpn)";1993;"Electronic Arts Victor";NO;bullvsbl;YES;bullvsbl;-;
bullvsblj1;"NBA Playoffs - Bulls Vs Blazers (Jpn, Alt)";1993;"Electronic Arts Victor";NO;bullvsbl;YES;bullvsbl;-;
nbapro94;"NBA Pro Basketball '94 (Jpn)";1994;"Electronic Arts Victor";YES;-;NO;-;-;
bullvslaj;"NBA Pro Basketball - Bulls Vs Lakers (Jpn)";1993;"Electronic Arts Victor";NO;bullvsla;YES;bullvsla;-;
nbashow;"NBA Showdown '94 (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
nbashowp;"NBA Showdown '94 (USA, Prototype, Hacked)";1994;"Electronic Arts";NO;nbashow;YES;nbashow;-;
